id,assigned_work_id,date,work_hours,start_time,end_time,project_activity,assigned_work,status,remarks,is_deleted
17541,506,2024-12-22,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17542,506,2024-12-23,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17543,506,2024-12-27,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17544,506,2024-12-29,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17545,506,2025-01-03,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17546,506,2025-01-07,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17547,506,2025-01-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17548,506,2025-01-12,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17549,506,2025-01-13,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17550,506,2025-01-17,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17551,506,2025-01-19,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17552,506,2025-01-24,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17553,506,2025-01-26,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17554,506,2025-01-27,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17555,506,2025-01-30,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17556,506,2025-02-01,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17557,506,2025-02-02,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17558,506,2025-02-05,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17559,506,2025-02-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17560,506,2025-02-12,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17561,506,2025-02-13,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17562,506,2025-02-18,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17563,506,2025-02-23,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17564,506,2025-02-28,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17565,506,2025-03-02,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17566,506,2025-03-07,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17567,506,2025-03-10,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17568,506,2025-03-15,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17569,506,2025-03-17,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17570,506,2025-03-20,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17571,506,2025-03-23,7.12,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17572,507,2024-07-11,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17573,507,2024-07-15,4.03,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17574,508,2024-07-12,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17575,508,2024-07-17,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17576,508,2024-07-18,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17577,508,2024-07-19,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17578,508,2024-07-20,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17579,508,2024-07-21,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17580,508,2024-07-25,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17581,508,2024-07-30,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17582,508,2024-07-31,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17583,508,2024-08-03,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17584,508,2024-08-07,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17585,508,2024-08-08,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17586,508,2024-08-12,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17587,508,2024-08-14,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17588,508,2024-08-16,4.12,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17589,509,2024-07-11,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17590,509,2024-07-15,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17591,509,2024-07-16,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17592,509,2024-07-18,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17593,509,2024-07-21,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17594,509,2024-07-25,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17595,509,2024-07-26,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17596,509,2024-07-27,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17597,509,2024-07-28,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17598,509,2024-08-02,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17599,509,2024-08-04,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17600,509,2024-08-05,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17601,509,2024-08-09,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17602,509,2024-08-10,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17603,509,2024-08-11,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17604,509,2024-08-13,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17605,509,2024-08-14,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17606,509,2024-08-18,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17607,509,2024-08-20,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17608,509,2024-08-21,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17609,509,2024-08-22,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17610,509,2024-08-23,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17611,509,2024-08-24,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17612,509,2024-08-25,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17613,509,2024-08-29,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17614,509,2024-08-31,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17615,509,2024-09-05,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17616,509,2024-09-06,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17617,509,2024-09-10,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17618,509,2024-09-15,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17619,509,2024-09-19,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17620,509,2024-09-20,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17621,509,2024-09-23,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17622,509,2024-09-26,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17623,509,2024-09-27,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17624,509,2024-09-29,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17625,509,2024-10-04,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17626,509,2024-10-06,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17627,509,2024-10-07,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17628,509,2024-10-11,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17629,509,2024-10-13,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17630,509,2024-10-16,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17631,509,2024-10-20,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17632,509,2024-10-24,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17633,509,2024-10-26,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17634,509,2024-10-27,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17635,509,2024-10-28,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17636,509,2024-10-31,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17637,509,2024-11-03,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17638,509,2024-11-07,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17639,509,2024-11-10,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17640,509,2024-11-12,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17641,509,2024-11-15,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17642,509,2024-11-17,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17643,509,2024-11-18,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17644,509,2024-11-20,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17645,509,2024-11-23,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17646,509,2024-11-28,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17647,509,2024-12-01,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17648,509,2024-12-05,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17649,509,2024-12-10,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17650,509,2024-12-11,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17651,509,2024-12-14,5.17,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17652,510,2024-07-09,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17653,510,2024-07-14,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17654,510,2024-07-17,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17655,510,2024-07-20,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17656,510,2024-07-24,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17657,510,2024-07-25,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17658,510,2024-07-29,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17659,510,2024-08-01,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17660,510,2024-08-04,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17661,510,2024-08-08,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17662,510,2024-08-13,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17663,510,2024-08-15,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17664,510,2024-08-19,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17665,510,2024-08-21,4.53,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17666,511,2025-01-12,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17667,511,2025-01-13,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17668,511,2025-01-14,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17669,511,2025-01-15,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17670,511,2025-01-17,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17671,511,2025-01-21,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17672,511,2025-01-26,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17673,511,2025-01-29,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17674,511,2025-02-03,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17675,511,2025-02-05,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17676,511,2025-02-07,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17677,511,2025-02-10,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17678,511,2025-02-12,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17679,511,2025-02-15,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17680,511,2025-02-19,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17681,511,2025-02-21,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17682,511,2025-02-26,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17683,511,2025-03-02,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17684,511,2025-03-06,9.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17685,511,2025-03-09,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17686,511,2025-03-14,7.66,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17687,512,2025-01-12,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17688,512,2025-01-16,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17689,512,2025-01-18,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17690,512,2025-01-21,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17691,512,2025-01-26,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17692,512,2025-01-28,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17693,512,2025-01-29,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17694,512,2025-02-01,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17695,512,2025-02-05,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17696,512,2025-02-09,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17697,512,2025-02-10,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17698,512,2025-02-11,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17699,512,2025-02-13,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17700,512,2025-02-17,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17701,512,2025-02-20,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17702,512,2025-02-23,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17703,512,2025-02-28,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17704,512,2025-03-01,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17705,512,2025-03-02,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17706,512,2025-03-07,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17707,512,2025-03-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17708,512,2025-03-09,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17709,512,2025-03-14,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17710,512,2025-03-17,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17711,512,2025-03-18,6.58,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17712,513,2025-01-16,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17713,513,2025-01-17,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17714,513,2025-01-18,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17715,513,2025-01-20,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17716,513,2025-01-23,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17717,513,2025-01-28,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17718,513,2025-01-29,8.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17719,513,2025-02-01,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17720,513,2025-02-05,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17721,513,2025-02-08,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17722,513,2025-02-13,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17723,513,2025-02-15,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17724,513,2025-02-20,6.16,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17725,514,2025-01-14,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17726,514,2025-01-17,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17727,514,2025-01-22,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17728,514,2025-01-26,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17729,514,2025-01-29,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17730,514,2025-02-03,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17731,514,2025-02-08,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17732,514,2025-02-13,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17733,514,2025-02-15,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17734,514,2025-02-18,8.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17735,514,2025-02-21,9.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17736,514,2025-02-24,7.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17737,514,2025-02-27,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17738,514,2025-02-28,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17739,514,2025-03-01,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17740,514,2025-03-04,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17741,514,2025-03-09,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17742,514,2025-03-13,7.0,09:00:00,18:00:00,Shop Drawing Editing Task,Shop Drawing Editing Task,COMPLETED,,0
17743,514,2025-03-14,8.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17744,514,2025-03-18,9.0,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17745,514,2025-03-21,5.83,09:00:00,18:00:00,,Shop Drawing Editing Task,COMPLETED,,0
17746,515,2025-01-17,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17747,515,2025-01-19,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17748,515,2025-01-22,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17749,515,2025-01-24,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17750,515,2025-01-27,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17751,515,2025-01-29,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17752,515,2025-02-02,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17753,515,2025-02-04,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17754,515,2025-02-06,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17755,515,2025-02-08,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17756,515,2025-02-11,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17757,515,2025-02-15,7.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17758,515,2025-02-16,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17759,515,2025-02-17,9.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17760,515,2025-02-18,7.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17761,515,2025-02-22,8.0,09:00:00,18:00:00,Model Checking Task,Model Checking Task,COMPLETED,,0
17762,515,2025-02-23,8.0,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17763,515,2025-02-25,8.5,09:00:00,18:00:00,,Model Checking Task,COMPLETED,,0
17764,516,2025-01-14,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17765,516,2025-01-19,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17766,516,2025-01-24,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17767,516,2025-01-25,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17768,516,2025-01-28,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17769,516,2025-01-30,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17770,516,2025-02-03,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17771,516,2025-02-07,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17772,516,2025-02-12,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17773,516,2025-02-15,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17774,516,2025-02-17,7.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17775,516,2025-02-21,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17776,516,2025-02-23,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17777,516,2025-02-28,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17778,516,2025-03-02,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17779,516,2025-03-06,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17780,516,2025-03-11,9.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17781,516,2025-03-15,9.0,09:00:00,18:00:00,,Main Steel Modelling Task,COMPLETED,,0
17782,516,2025-03-18,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17783,516,2025-03-22,8.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
17784,516,2025-03-25,7.0,09:00:00,18:00:00,Main Steel Modelling Task,Main Steel Modelling Task,COMPLETED,,0
